,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,channel_name,channel_id,channel_description,message_id,from_id,via_bot_id,date,edit_date,text,forwards,fwd_from,replies,reply_to,media,views,id,cleaned_text,text_length,lang
8342,10066,10066,11455,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",17424,,,2021-09-07 18:20:28,2021-09-07 18:20:11,"Die Müllers und Meiers waren es nicht: Verfeindete „Familien“ liefern sich Straßenschlacht in Dortmund - ZUERST! ZUERST!
URL

Raus auf die Straßen USER",13.0,,"MessageReplies(replies=0, replies_pts=290293, comments=True, recent_repliers=[], channel_id=1390786296, max_id=None, read_max_id=None)",,"MessageMediaPhoto(photo=Photo(id=5314533558330701373, access_hash=-6440063759331454629, file_reference=b'\x02J\x85\xe3\xe2\x00\x00D\x10a\x9fWd6\xe1\\\xdf\xa5\xf0\x9c\xe6M\x81\x12\x92xhI}', date=datetime.datetime(2021, 9, 7, 17, 44, 15, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01\x1e(\xd3r\xc1\x8e\xd1\xfe\x7f*7>8\x07?O\xfe\xb5P\xb9\x9d\xc5\xec\x91\xa4\x8e\x0e8\x03\xa6qP\x9b\xb9\xd0\x90%\x0cE\x0357?\x07\x07\xf5\xff\x00\n\x91Cuc\xf8V?\xdb\xdd\xc1\x1b\x98z7#\x14\xe8o\xe4\xf3U\x8b\x93\x18\xea\t\xeb@\x8d\x92\x01\xedEU\xf3\x9c\xc8\x8a\x15\xf6\x93\xcb\x1e\xdd\xe8\xa0\n\x17PHum\xe1\x19\x94\x95\xe8=\xaa\xbf\x953\xcd\xccm\xdc\xe3i\xc6y\xad\x99I\x127&\x91P\xb18\xa0\x0ca\x0c\x83r\xf9m\xf9\x1akZN\x19\xbeF\xc8\xe7\xa5n\xf9-\xeb\xfa\xd1\xe4\xb7\xaf\xeb@\x10\xc1\xe6\x15\x89\xd9pN\t\x1c\xf1\x9a*\xcch\xc9\xd7\x14P\x07'), PhotoSize(type='m', w=320, h=240, size=30493), PhotoSize(type='x', w=800, h=600, size=119120), PhotoSizeProgressive(type='y', w=1280, h=960, sizes=[15509, 44231, 69640, 101443, 159841])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",3762.0,Demotermine1250288610174242021-09-07 18:20:11,Die Müllers und Meiers waren es nicht : Verfeindete „ Familien “ liefern sich Straßenschlacht in Dortmund - ZUERST ! ZUERST ! URL Raus auf die Straßen USER,151,de
6816,8177,8177,9369,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",19771,,,2021-09-29 00:41:55,2021-09-29 00:41:02,"Die dreisten Lügen von Berset

Ein Student aus der Fachhochschule Bern klärt auf.

Bitte hört genau zu.

Verbreitet dieses Video und teilt es mit jedem den ihr kennt.

Vielen Dank an den Studenten. 

Ich stehe ein für eine diktaturfreie Schweiz

Folgt mir auf meinem Telegram-Kanal :
URL

Raus auf die Straßen USER
👉 Übersicht / Overview 👈",15.0,,"MessageReplies(replies=0, replies_pts=290292, comments=True, recent_repliers=[], channel_id=1390786296, max_id=None, read_max_id=None)",,"MessageMediaDocument(document=Document(id=5949322671886960847, access_hash=-5780878022219971037, file_reference=b""\x02J\x85\xe3\xe2\x00\x00M;a\x9fWM\xfa\xb2\xf8\x12_!\x12\xb8\x81\xc7\xe2\xc4'\x1dCm"", date=datetime.datetime(2021, 9, 27, 21, 30, 20, tzinfo=datetime.timezone.utc), mime_type='video/mp4', size=42678650, dc_id=4, attributes=[DocumentAttributeVideo(duration=773, w=640, h=360, round_message=False, supports_streaming=True)], thumbs=[PhotoStrippedSize(type='i', bytes=b""\x01\x16(\xd8$\x8ag\x9b\x9c\xfc\xad\xc7\xfb&\x9eFi\x86%\xc7\xca\x00>\xb8\xa4\x01\xe6q\x9c7\xe5G\x99\xcfF\xff\x00\xbeM'\x93\x93\xc9\x1f\xf7\xcd8F\x9f\xdd\x14\x00\xe0sE-\x14\xc0(\xa2\x8a\x00iPy\xc9\x1fCF\xc1\xea\xdf\x9d\x14P\x03\x80\xc0\x02\x8a(\xa0\x0f""), PhotoSize(type='m', w=320, h=180, size=9059)], video_thumbs=[]), ttl_seconds=None)",1357.0,Demotermine1250288610197712021-09-29 00:41:02,Die dreisten Lügen von Berset Ein Student aus der Fachhochschule Bern klärt auf . Bitte hört genau zu . Verbreitet dieses Video und teilt es mit jedem den ihr kennt . Vielen Dank an den Studenten . Ich stehe ein für eine diktaturfreie Schweiz Folgt mir auf meinem Telegram-Kanal : URL Raus auf die Straßen USER 👉 Übersicht / Overview 👈,339,de
19647,23192,23192,25875,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",4676,,,2020-12-22 10:03:04,2020-12-22 12:31:44,"Übersicht Dienstag, 22.122020

Terminkalender
URL

Unsere Infos

Schorndorf
URL

URL

Schwäbisch Gmünd
URL

München
URL

Frauen-Bustour

Stuttgart
URL

Termin mitteilen
USER

USER",2.0,,"MessageReplies(replies=1, replies_pts=290300, comments=True, recent_repliers=[PeerUser(user_id=695065548)], channel_id=1390786296, max_id=47881, read_max_id=None)",,"MessageMediaWebPage(webpage=WebPage(id=9170793121877283969, url='https://t.me/Demotermine/4673', display_url='t.me/Demotermine/4673', hash=0, type='telegram_message', site_name='Telegram', title='Demo-Termine & Kontakte, Gleichgesinnte treffen - Demokalender, Spaziergänge, Mahnwachen, Meditation *Rücktritt Bundesregierung!', description='Demo-Termine von https://terminkalender.top\n\nDemo hier eintragen: https://demo.terminkalender.top/add\nHier könnt ihr uns Spenden: https://terminkalender.top/spende\nTelegram: https://t.me/terminkalender oder @terminkalender\nDiscord: https://discord.gg/4xn7Fzu\n\n🎅🏻 Weihnachtsringsendung 2020 🎅🏻\nSendestart: 24.12.2020 ⏱ 16:00 Uhr\nInfos: https://t.me/weihnachtsringsendung/5\n\nZum Redaktionsschluss um 23:58 Uhr, wurden für den heutigen Tag folgende Demotermine gemeldet:\n\n🔴 Dienstag, 22. Dezember 2020\n ▶️ DE, Bad Saulgau, Marktplatz (Lichterkette) 🕑 18:30\n ▶️ DE, Bahlingen, Stadtkirche (Frauenbustour) 🕑 13:00\n ▶️ DE, Berlin, Brandenburger Tor (Flashmob) 🕑 11:00\n ▶️ DE, München, Lottlisa-Behling-Weg / Aufstehen (Autokorso) 🕑 17:30\n ▶️ DE, Nürnberg, Fürther Str. 77 (Mahnwache) 🕑 18:00\n ▶️ DE, Rheinstetten, Hauptstr. / S Bahn Haltestelle (Schweigemarsch) 🕑 20:30\n ▶️ DE, Wangen, Marktplatz (Spaziergang) 🕑 18:00', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]))",6658.0,Demotermine125028861046762020-12-22 12:31:44,"Übersicht Dienstag , 22.122020 Terminkalender URL Unsere Infos Schorndorf URL URL Schwäbisch Gmünd URL München URL Frauen-Bustour Stuttgart URL Termin mitteilen USER USER",179,de
19969,23515,23515,26217,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",4280,,,2020-12-02 08:49:56,2020-12-02 11:50:48,"Der Demomittwoch

Terminkalender
URL

Weitere Termine und Infos

Berlin
URL

Eppingen
URL

Erfurt
URL

Fulda
URL

Pforzheim
URL

Nürnberg
URL

Oldenburg
URL

Stuttgart
URL

Demo mitteilen USER

Bilder und Videos hochladen USER - Termine in Textform USER
Fahren oder Mitfahren USER - Übernachten? USER

USER - USER - USER",2.0,,"MessageReplies(replies=0, replies_pts=290300, comments=True, recent_repliers=[], channel_id=1390786296, max_id=None, read_max_id=None)",,"MessageMediaWebPage(webpage=WebPage(id=9170793120376162543, url='https://t.me/Demotermine/4277', display_url='t.me/Demotermine/4277', hash=0, type='telegram_message', site_name='Telegram', title='Demo-Termine & Kontakte, Gleichgesinnte treffen - Demokalender, Spaziergänge, Mahnwachen, Meditation *Rücktritt Bundesregierung!', description='Demo-Termine von https://terminkalender.top\n\nFallt nicht auf whattheyhide herein (Antifa): https://t.me/qdrops/20563\nHier könnt ihr uns Spenden: https://terminkalender.top/spende\n\nZum Redaktionsschluss um 00:02 Uhr, wurden für den heutigen Tag folgende Demotermine gemeldet:\n\n🔴 Mittwoch, 02. Dezember 2020\n ▶️ DE, Berlin, Spiegel Verlag (Kundgebung) 🕑 18:00\n ▶️ DE, Berlin, Bundeskanzleramt (Kundgebung) 🕑 18:00\n ▶️ DE, Berlin, ARD Hauptstadtstudio (Kundgebung) 🕑 17:00\n ▶️ DE, Berlin, Focus Magazin Verlag (Kundgebung) 🕑 16:00\n ▶️ DE, Berlin, Tagesspiegel (Kundgebung) 🕑 15:00\n ▶️ DE, Berlin, TAZ Redaktion (Kundgebung) 🕑 14:00\n ▶️ DE, Berlin, Axel-Springer Haus (Kundgebung) 🕑 13:00\n ▶️ DE, Berlin, Berliner Verlag (Kundgebung) 🕑 12:00\n ▶️ DE, Berlin, Funke Zentralredaktion (Kundgebung) 🕑 11:00\n ▶️ DE, Berlin, ZDF Hauptstadtstudio (Kundgebung) 🕑 10:00\n ▶️ DE, Celle, Stadtkirche (Spaziergang) 🕑 17:00\n ▶️ DE, Oldenburg, Bahnhofsplatz (Demonstration) 🕑 17:00\n ▶️ DE, Pforzheim, Kiehnlestr. 25 (Demonstration) 🕑 17:00\n ▶️ DE, Stuttgart…', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]))",6173.0,Demotermine125028861042802020-12-02 11:50:48,Der Demomittwoch Terminkalender URL Weitere Termine und Infos Berlin URL Eppingen URL Erfurt URL Fulda URL Pforzheim URL Nürnberg URL Oldenburg URL Stuttgart URL Demo mitteilen USER Bilder und Videos hochladen USER - Termine in Textform USER Fahren oder Mitfahren USER - Übernachten ? USER USER - USER - USER,320,de
1820,2004,2004,2313,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",31577,,,2021-12-13 10:52:55,2021-12-13 10:52:58,"Herzog-von-Braunschweig-Kaserne, Minden

In fünf Minuten - Gemeinsames Kerzen-Niederstellen 🕯

Genauere Informationen in Kürze 👉🏼 USER

Raus auf die Straßen USER
👉 Übersicht / Overview 👈",2.0,,"MessageReplies(replies=2, replies_pts=329064, comments=True, recent_repliers=[PeerUser(user_id=731031279), PeerUser(user_id=1308778843)], channel_id=1390786296, max_id=159767, read_max_id=None)",,"MessageMediaDocument(document=Document(id=5310245977922212617, access_hash=-3852953025037135589, file_reference=b'\x02J\x85\xe3\xe2\x00\x00{Ya\xbe\xefV\x12\xbf\x94V\xeey\x05\xc7\x0c,\xcb\x8ch\x1e\x08S', date=datetime.datetime(2021, 12, 12, 11, 0, tzinfo=datetime.timezone.utc), mime_type='video/mp4', size=5934389, dc_id=2, attributes=[DocumentAttributeVideo(duration=41, w=854, h=480, round_message=False, supports_streaming=True)], thumbs=[PhotoStrippedSize(type='i', bytes=b'\x01\x16(\xd0\x12)\xe7 ~4\x86h\xf9\xcbt8\xac\x90\x92\x93\xf2+c\xdcS\xd6\x1b\x8e\xbbG\xfc\n\x805C\x0cg<z\xd6u\xcd\xc0iF\xe3\xf2\x83N\x89&\x8f\x0cYq\x9c\x91UoIy\x01*\x06?\xbb@\x16""\x86GB\xcb\xca\x9a)\xb0\xdc\x88\x95T1\xc1\xeb\xf2\x8a(\xb8\x176\xe0SI\xff\x008\xa2\x8a\x00c\xa1a\xc1\x1f\x88\xaa\xd2\x06\x07\x07i\xa2\x8a\x00\x86A\x85\xe8\x07\xd2\x8a(\xa43'), PhotoSize(type='m', w=320, h=180, size=15275)], video_thumbs=[]), ttl_seconds=None)",4320.0,Demotermine1250288610315772021-12-13 10:52:58,"Herzog-von-Braunschweig-Kaserne , Minden In fünf Minuten - Gemeinsames Kerzen-Niederstellen 🕯 Genauere Informationen in Kürze 👉 🏼 USER Raus auf die Straßen USER 👉 Übersicht / Overview 👈",186,de
3073,3519,3519,4050,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",29709,,,2021-12-03 14:36:31,2021-12-03 14:37:53,"Firma distanziert sich - Supermarkt: Anti-Impf-Transparent sorgt für Wirbel | krone.at

URL

Raus auf die Straßen USER
👉 Übersicht / Overview 👈",29.0,,"MessageReplies(replies=4, replies_pts=329064, comments=True, recent_repliers=[PeerUser(user_id=590225735), PeerUser(user_id=2120473745), PeerUser(user_id=1421462377)], channel_id=1390786296, max_id=150426, read_max_id=None)",,"MessageMediaPhoto(photo=Photo(id=5857042860447217585, access_hash=-3916513609512049462, file_reference=b'\x02J\x85\xe3\xe2\x00\x00t\ra\xbe\xefh\xe4\x05#0\xac\xcc\xf2\xa9o3[\r\x90:\xaa\xc0', date=datetime.datetime(2021, 12, 2, 7, 41, 9, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01(\x1c\xb4l\xa2_\xba\xc4\xf3\xceJ\xf1\xfaR\x1b8\x99F\xe6#\xfe\x04\xbf\xe1P\xbd\xed\xa3\xb9b$\xe7\xfd\x854\x86\xf6\xd7n1'\xfd\xfbJ,_\xb4\x97r\xc2\xe9\xf0\x0c\xedv'\xd3#\xfc*X\xec\xa3PF[\x93\x9e\xdf\xe1T\xc5\xfd\xaa\x9d\xcb\xe7\x06\xf5\x08\xb5b\rF\x17\x8f Hpq\x96\x034X\x1c\xe4\xfa\x99d\x0c\x9cs\xf5\xa7\x88\xc9L\xfc\xb5c\xfb1\xc3\x1f\xdeg\xfe\x01R\xfd\x8d\xc0 0\xe7\xfd\x8a\x97rnQ\xdb\xc78\xfc*\xdd\xa0\x8f\xc9\xe5[9\xe7\x9aV\xd3\xdd\x81\xf9\xc8\xcf\xfb5<V-\x1a\x90\\\x1c\x9c\xf4\xa6\x80\x98\xc8C\x10\x08\xeb\xfe{\xd2y\xa7\xfb\xc3\xf3\x1f\xe3E\x14\xc483\xb7N\x7f\xcf\xd6\xa6\x19\xc7=h\xa2\x80?""), PhotoSize(type='m', w=222, h=320, size=27614), PhotoSizeProgressive(type='x', w=526, h=759, sizes=[7388, 36800, 71678, 74212, 78080])], dc_id=4, has_stickers=False, video_sizes=[]), ttl_seconds=None)",8299.0,Demotermine1250288610297092021-12-03 14:37:53,Firma distanziert sich - Supermarkt : Anti-Impf-Transparent sorgt für Wirbel | krone.at URL Raus auf die Straßen USER 👉 Übersicht / Overview 👈,143,de
17018,19950,19950,22212,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",25367,,,2021-11-06 16:10:46,2021-11-06 16:10:53,"Manifestazione No Green Pass a Padova - 6 Novembre 2021 ore 16:30

Raus auf die Straßen USER
👉 Übersicht / Overview 👈",1.0,,,,"MessageMediaDocument(document=Document(id=5780502840514448412, access_hash=120944207153651917, file_reference=b'\x02J\x85\xe3\xe2\x00\x00c\x17a\x9fW\x16\xff)\xd8B\x84,U\x02}m\xe8,KC\xb1\xf4', date=datetime.datetime(2021, 11, 6, 16, 7, 50, tzinfo=datetime.timezone.utc), mime_type='video/mp4', size=1820364, dc_id=4, attributes=[DocumentAttributeVideo(duration=19, w=480, h=256, round_message=False, supports_streaming=True), DocumentAttributeFilename(file_name='IMG_7056.MP4')], thumbs=[PhotoStrippedSize(type='i', bytes=b'\x01\x15(F\x9c\x18U\xf7\x10\xbe\xa0g\x14\xe8eII*\xe5\xbd\xc8\xc5W\xf3\x82[\x94\xfb\xb9]\xa3\xdf\x8ej[UX\xe3\xe0\x8ey\xe7\xa9\xa0\t\x16\xe0\x82C\xa9\xc6\xe23Vl\xd9c\x0erv\x93\xc7\xa5S\x8d\x8b\xc2\xe7h\x03<\xe7\xb0\xa6\xad\xc9`QG\r\xe8{\xd1`.K9\xf9\x88\xe4\xfa\n*\x9f\x98\x9b\x038nG\x03\xad\x14\xec+\x93g2*\xe0m+\x9f\xc6\xb3\xe6\x9d\xe5\xf9\x9b\xa8\xe2\x8a)\x83\x17\xce(\xeb\x81\x9f\x94\x83\x9e\xfdj{XWx\x03=rh\xa2\x90\xc5\xbdEY\x11@<\x82z\xd1E\x14\xd8\x8f'), PhotoSize(type='m', w=320, h=171, size=22291)], video_thumbs=[]), ttl_seconds=None)",1545.0,Demotermine1250288610253672021-11-06 16:10:53,Manifestazione No Green Pass a Padova - 6 Novembre 2021 ore 16:30 Raus auf die Straßen USER 👉 Übersicht / Overview 👈,117,de
7246,8713,8713,9960,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",19117,,,2021-09-24 09:56:54,2021-09-24 09:57:42,"URL

SCHILDER DEMO

02.10.2021 - 10:45 Uhr

MEMMINGEN - Schrannenplatz

02102021-1045

URL  ⬆️⬆️⬆️🔼🔼🔼⬆️⬆️⬆️   

👉 Stuttgart Widerstand Grundrechte Freiheit Grundgesetz Demos 👈

#BY #Sa0210

Raus auf die Straßen USER",1.0,,"MessageReplies(replies=0, replies_pts=290292, comments=True, recent_repliers=[], channel_id=1390786296, max_id=None, read_max_id=None)",,"MessageMediaPhoto(photo=Photo(id=5339283470582658606, access_hash=-3466619049168580549, file_reference=b""\x02J\x85\xe3\xe2\x00\x00J\xada\x9fWSZk'\xc6\x92\xc1\xed\xe2\x18\xc1}8\x91\xb5~\xc9"", date=datetime.datetime(2021, 9, 16, 7, 33, 43, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01\x17(\xb9\r\xd4l\x80\x1c+c\xb8\xe2\x9bq/\x97\xe8\t\xe9Tyr7#\x0f|c\xebNu$\x0c18\xf5\xa4\xc1\x0b\xbc\x93\x92FjH\xc8\x03\x07\xa9>\x95\x0f\x96\xc0\x8d\xcd\x8e}i\xcd\x1bq\xf3\xe1G4\xae\xc7b\xf7\xca@\x03n\x00\xc5\x15AZ|\xfe\xedI\x1dG\xa5\x15B4\x08WP\x18f\x9a\xf1)_\x97\xe5\xf7\xa2\x8a\x00\x8b\xc8\xc2\xed\xdeI\xf54\xd3\x03pA\x1f\x95\x14P\x00\x01A\xce\x7f:(\xa2\x80?'), PhotoSize(type='m', w=320, h=180, size=27164), PhotoSize(type='x', w=800, h=450, size=130545), PhotoSizeProgressive(type='y', w=968, h=544, sizes=[9645, 32796, 68936, 116817, 153671])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",1931.0,Demotermine1250288610191172021-09-24 09:57:42,URL SCHILDER DEMO 02.10.2021 - 10:45 Uhr MEMMINGEN - Schrannenplatz 02102021 - 1045 URL ⬆ ️ ⬆ ️ ⬆ ️ 🔼 🔼 🔼 ⬆ ️ ⬆ ️ ⬆ ️ 👉 Stuttgart Widerstand Grundrechte Freiheit Grundgesetz Demos 👈 # BY # Sa0210 Raus auf die Straßen USER,215,de
16003,18516,18516,20584,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",6742,,,2021-02-24 23:34:27,2021-02-24 23:37:18,"Grüße von ner Freundin aus dem 22. Stock in Stuttgart- Freiberg! Der Korso am 24.2.2021 aus der Vogelperspektive

USER

Raus auf die Straße USER",18.0,,"MessageReplies(replies=0, replies_pts=290300, comments=True, recent_repliers=[], channel_id=1390786296, max_id=None, read_max_id=None)",,"MessageMediaDocument(document=Document(id=5312056517090872486, access_hash=7184979291763100514, file_reference=b'\x02J\x85\xe3\xe2\x00\x00\x1aVa\x9fW\xcb\xbc:\xda\x86\xf9\x814\xf6X\xae\x0fZU)\x14M', date=datetime.datetime(2021, 2, 24, 19, 0, 27, tzinfo=datetime.timezone.utc), mime_type='video/mp4', size=43316349, dc_id=2, attributes=[DocumentAttributeVideo(duration=44, w=1920, h=1080, round_message=False, supports_streaming=True)], thumbs=[PhotoStrippedSize(type='i', bytes=b'\x01\x16(\xc89\xcfJp\xe4\xe2\x94!\xc6X`Q\x11\x0b(!\xc0\xc79\xc5+\x85\x87\x94\xc2\x9c\xb8\x04v5\x11lu\xab2\x18\xe6%\x90\x05n\xe3\xa0\xaa\xcc6\x91\x90qE\xc6\xd0\x85\xa8\xa0\x81\xd4\x1c\x8a)\x88{?\xc9\x81\x9e}i\x80\x0cQE!\xb1\xdb8S\x9e\xb4\x81\xb6\x9c\x1eG\xa1\xa2\x8a\x04=\xa2\x06/5\x0e\x06z\x1a(\xa2\x846\x7f'), PhotoSize(type='m', w=320, h=180, size=14027)], video_thumbs=[]), ttl_seconds=None)",2530.0,Demotermine125028861067422021-02-24 23:37:18,Grüße von ner Freundin aus dem 22. Stock in Stuttgart- Freiberg ! Der Korso am 24.2.2021 aus der Vogelperspektive USER Raus auf die Straße USER,144,de
19827,23373,23373,26062,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",4453,,,2020-12-10 21:32:02,2020-12-11 19:16:36,"Waiblingen USER Elsbeth-Hermann-Zeller-Platz

USER

USER

14122020

Bilder und Videos hochladen USER - Termine in Textform USER
Fahren oder Mitfahren USER - Übernachten? USER

USER - USER - USER",8.0,,"MessageReplies(replies=0, replies_pts=290300, comments=True, recent_repliers=[], channel_id=1390786296, max_id=None, read_max_id=None)",,"MessageMediaPhoto(photo=Photo(id=5372853179781329663, access_hash=3930156485222690183, file_reference=b'\x02J\x85\xe3\xe2\x00\x00\x11ea\x9fW\xe0\xf07\xfb\t\x94\xab5Dg&6t\xfed\xeeP', date=datetime.datetime(2020, 12, 10, 20, 23, 33, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01(\'\xd4\xcdB\xf2\xb2\x1ec\xe3=K\x01S\xe2\xa3b\x87\x86Bq\xed\x9ab\x18\'\xff\x00`\x7f\xdfb\x9f\x1b\xb3\x91\xf2a}w\x03HR>\xbeW\xfe;NS\x9f\x94)\x03\xe9\x81@\x0f\xfch\xa6\xd1@\x11\x97V\xfb\xc34\xc6d\xce\x01\x03\xbf \xd3I\xc0\xc9\xe9L\xf9?\xbf\xff\x00\x8fR\x1e\xa4\xb9\x00\x9c2\xe0\x1ct4F\xc8\xd9\x04\xa9\xfaf\x9aD{?\xd6\x7f\xe3\xd5\x18)\xc6$\xcf?\xde\xa3@\xbb-\x86P8\xa2\xa0\xcd\x14\xc3P \x91\xc1\xc5""\xc6\x7f\xbd\xcf\xae(\xa2\xa4\t\xbc\xa2S\x1b\xcf\xe4*\x16\x88\x8e\xad\xfa\n(\xa0\x07\x01\xf8\xd1E\x14\x01'), PhotoSize(type='m', w=310, h=320, size=25504), PhotoSize(type='x', w=408, h=421, size=32495)], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",6170.0,Demotermine125028861044532020-12-11 19:16:36,Waiblingen USER Elsbeth-Hermann-Zeller-Platz USER USER 14122020 Bilder und Videos hochladen USER - Termine in Textform USER Fahren oder Mitfahren USER - Übernachten ? USER USER - USER - USER,194,de
3698,4275,4275,4938,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",28670,,,2021-11-28 07:39:06,2021-11-28 07:39:09,"Wer jetzt nicht weiß wo der Frosch die Locken hat dem ist nicht mehr zu helfen 😡😡😡

Raus auf die Straßen USER
👉 Übersicht / Overview 👈",553.0,,"MessageReplies(replies=18, replies_pts=329064, comments=True, recent_repliers=[PeerUser(user_id=1194386101), PeerUser(user_id=685581249), PeerUser(user_id=1183680004)], channel_id=1390786296, max_id=148858, read_max_id=None)",,"MessageMediaDocument(document=Document(id=5267350601938769117, access_hash=4636800841636365448, file_reference=b'\x02J\x85\xe3\xe2\x00\x00o\xfea\xbe\xefr\x85\x90\xe3\xfe!R:u\x0e9\xee\xe0\xcf!c\r', date=datetime.datetime(2021, 11, 27, 23, 3, 26, tzinfo=datetime.timezone.utc), mime_type='video/mp4', size=929630, dc_id=2, attributes=[DocumentAttributeVideo(duration=42, w=426, h=426, round_message=False, supports_streaming=True), DocumentAttributeFilename(file_name='video_2021-11-28_00-00-03.mp4')], thumbs=[PhotoStrippedSize(type='i', bytes=b'\x01((y=?\x9d\x1f\x8d7p\xa3p\xad\x89\x12M\xc7\n\x1b\x19\xee)\xa0<n\xa3y`}{Sf#r\x9cf\x95\n\xe6\xa1\xb7\xccZK\x94\x9b\x9a)\xbb\x85\x15d\x15\xcb\x9a\xae\xf7/\x93\xb4\x80(p@\xeb\x8c\xf1H\x90\x16\x1c:\xfeu\r\x8d!a&G;\x8ex\xa7\xef>I\xdap\xca{Q\x14\x05[;\x97\x18\xa0G\x89J\xee\x18j\x065n[8l\x1fz*\x16]\xacFs\x8a(\xb8\xacX\x9a=\xd8%\xc2\x8fpi\x86c\x1f\xca\x8d\x91\xedE\x14H\x11-\xb1c\xbaGn=M2y\xf7\xb0\x08N\x07\x7fZ(\xa3\xa0\xc8H\xdd\xcfz(\xa2\x90\x1f'), PhotoSize(type='m', w=320, h=320, size=16858)], video_thumbs=[]), ttl_seconds=None)",12787.0,Demotermine1250288610286702021-11-28 07:39:09,Wer jetzt nicht weiß wo der Frosch die Locken hat dem ist nicht mehr zu helfen 😡 😡 😡 Raus auf die Straßen USER 👉 Übersicht / Overview 👈,134,de
