,id,tokens,ner_tags
109,Demotermine1250288610156252021-08-28 18:10:54,"['20:09', 'Uhr', ',', 'Tagesschau', ':', 'Bundesliga', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-TIME', 'I-TIME', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
110,Demotermine1250288610160842021-08-29 12:11:17,"['Berlin', ',', '29.08.2021', '-', 'Weidenweg', 'Tausende', 'Demonstranten', 'wohin', 'man', 'blickt', '....', '@SandraGabriel269', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'O', 'B-DATE', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
111,Demotermine1250288610290012021-11-30 05:10:17,"['29.11.2021', '|', '18:00', '#Memmingen', 'leuchtet', 'Darf', 'Helge', 'sprechen', '?', '—', '#MAMAandME', 'https://youtu.be/VzdAbFrgJ00', '0:14', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['B-DATE', 'O', 'B-TIME', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
112,Demotermine1250288610154392021-08-28 15:08:22,"['Vor', 'dem', 'Europaparlament', 'in', 'Straßburg', ',', '28.8.2021', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
113,Demotermine1250288610303392021-12-06 10:08:59,"['#Hessen‼️', '#Fernwald‼️', '#Pohlheim‼️', '#Buseck‼️', '#Allendorf‼️', '#Wetzlar‼️', '‼️Bürgeraustausch‼️', '#HE', '#Mo0612', '#Mo1312', '#Mo2012', '#Mo2712', '#montags', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-ACTION', 'B-LOC', 'B-DATE', 'B-DATE', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
114,Demotermine1250288610217372021-10-16 21:44:15,"['Besucher', 'Stuttgart', 'Uni', 'Stadtpark', 'ca.', '14.18', 'Uhr', 'bei', 'den', 'Freien', 'Linken', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'B-LOC', 'I-LOC', 'B-LOC', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
115,Demotermine1250288610173302021-09-06 15:42:28,"['London', 'steht', 'auf', 'gegen', 'Impfterror', ',', 'Corona-Lüge', 'und', 'Gleichschaltung', '4.', 'September', '2021.', 'Raus', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O']"
116,Demotermine1250288610209552021-10-10 11:39:59,"['10', 'Jahre', 'Friedens', 'Baum', 'Ersatz', 'Stream', '—', 'Augsburg', 'unmaskiert', 'https://youtu.be/1nFQJMUyVQI', '2:28:56', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-LOC', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
117,Demotermine1250288610304832021-12-07 07:05:19,"['Lichtermeer', 'am', '06.12.2021', 'vorm', 'Rathaus', 'in', 'Dresden', '—', 'QUERDENKEN', '351', '-', 'https://youtu.be/nyU3MlghDB4', '1:20', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['B-ACTION', 'O', 'B-DATE', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
118,Demotermine1250288610119662021-06-28 10:30:13,"['♥', '️', 'Am', '1.', 'August', '2021', 'sind', 'wir', 'wieder', 'in', 'Berlin', '-', 'Monika', 'Bonnes', '—', 'Querdenken', '441', 'Oldenburg', 'https://youtu.be/VSQ46E0y0Gs', '3:10', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O']"
119,Demotermine125028861010639,"['Dr.', 'Stefan', 'Lanka', '-', 'in', 'einem', 'Jahr', 'ist', 'Corona', 'vorbei', '15.05.2021', 'Nürnberg', '❗', '️', 'Lankas', 'Aussagen', 'zusammengefasst', ':', 'Es', 'wird', 'keinen', 'Great', 'Reset', 'geben', ',', 'Die', 'Virusexistenzfrage', 'die', 'zentrale', 'Frage', '.', 'laufen', 'derzeit', 'drei', 'Klagen', 'zur', 'notwendigen', 'Kontrollexperimente', 'Widerlegung', 'der', 'Virusexistenzbehauptung', 'wurden', 'durch', 'unabhängige', 'Labore', 'erneut', 'durchgeführt', 'und', 'bestätigt', 'Zellen', 'sterben', 'nicht', 'an', 'behaupteten', 'Viren', 'sondern', 'am', 'Versuchsaufbau', 'selbst', 'Dies', 'eine', 'Tatsache', 'spreche', 'sich', 'gerade', 'unter', 'Ärzten', 'herum', 'werde', 'weiter', 'verbreiten', 'Mauer', 'aus', 'Angst', 'Panik', 'von', 'Staat', 'Kirchen', 'fallen', 'In', 'es', 'mehr', '!', 'Alle', 'wichtigen', 'Informationen', '👉', 'Erster', 'Einblick', 'Ergebnisse', 'Rote', 'Karte', 'für', 'Machtwerk', 'Einstieg', 'Virusbehauptung', '—', 'auf', '@Corona_Fakten', 'Corona_Fakten', 'Ansprechpartner', '=', '@NotIsolate', '❤', 'unterstützen']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
120,Demotermine1250288610160902021-08-29 12:15:07,"['Berlin', '29.08.2021', 'um', '14', ':', 'Uhr', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'B-DATE', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
121,Demotermine125028861076122021-03-15 20:08:50,"['🇳', '🇪', '🇺', '🇿', '🇬', '🇦', 'Hallo', 'an', 'Alle', ',', 'Zur', 'Info', '...', 'Ich', 'hab', 'am', 'Mittwoch', 'den', '17.03.2021', 'um', '18:30', 'Uhr', 'eine', 'Demo', 'in', 'Großheubach', 'vorm', 'alten', 'Rathaus', 'angemeldet', 'Bin', 'für', 'jede', 'Unterstützung', 'dankbar', 'Liebe', 'Grüße', '@BayernInfoChat', '17032021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!', 'Kommt', 'zahlreich', 'zu', 'neuen', 'Demos', '.', 'Du', 'willst', 'auch', 'aktiv', 'werden', '?', '@Demo2Go', 'bekommst', 'du', 'alle']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'B-TIME', 'I-TIME', 'O', 'B-ACTION', 'O', 'B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
122,Demotermine1250288610135022021-08-01 15:38:09,"['Busfahrer', 'Thomas', 'ist', 'verhaftet', '❗', 'Folgt', 'unseren', 'Kanälen', ':', 't.me/bjoernbanane', 't.me/busfahrerthomas', 't.me/pianoacrosstheworld', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
123,Demotermine1250288610317772021-12-14 10:15:13,"['Über', '4000', 'Demonstranten', 'in', 'Rostock', '!', '—', 'Nebuca', 'MV', 'https://youtu.be/6E5TuI4ZQLI', '7:13', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
124,Demotermine125028861083102021-03-28 10:20:06,"['Oberwölbling', 'Treffpunkt', 'Beim', 'Prangermann', '@OesterreichChat', '28032021', '-', '04042021', '11042021', '18042021', '25042021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-DATE', 'O', 'B-DATE', 'B-DATE', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
125,Demotermine125028861034212020-10-27 21:48:58,"['Öhringen', ',', '31.10.20', '15:30', '-', '19:30', 'Uhr', '@Demo_Oehringen', '@BadenWuerttembergInfoChat', '31102020']","['B-LOC', 'O', 'B-DATE', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'B-DATE']"
126,Demotermine12502886103411,"['Stuttgart-Böblingen', '30.10.2020', '@EfAuF_BB', '@demotermine']","['O', 'B-DATE', 'O', 'O']"
127,Demotermine1250288610183232021-09-18 12:39:10,"['Stuttgart', 'Königstraße', 'Höhe', 'Eberhardstraße', '@Remstalrebell', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
128,Demotermine1250288610140442021-08-11 00:06:32,"['In', 'Kuweit', 'protestieren', 'die', 'Menschen', 'weiter', 'gegen', 'Impfpflicht', '.', 'Die', 'Schwester', 'sagt', ',', 'ihr', 'habt', 'kein', 'Recht', 'uns', 'für', 'dumm', 'zu', 'verkaufen', 'Ihr', 'seid', 'nicht', 'Gott', 'Wir', 'sind', 'ein', 'gebildetes', 'Volk', 'Unter', 'Ärzte', 'und', 'Wissenschaftler', 'verteidigen', 'unsere', 'Gesundheit', 'unseren', 'Glauben', 'Warum', 'redet', 'über', 'den', 'Inhalt', 'des', 'Impfstoffs', '?', 'erklärt', 'was', 'self-amplifying', 'ist', 'Es', 'geht', 'nur', 'um', 'Gewinn', 'Wissenschaft', 'Versucht', 'mit', 'wissenschaftlichen', 'Fakten', 'überzeugen', 'werdet', 'können', 'weil', 'wir', 'nun', 'davon', 'überzeugt', 'dass', 'diese', 'Spritze', 'Gift', 'tödlich', 'könnt', 'euch', 'ruhig', 'impfen', 'lassen', 'aber', 'rote', 'Linie', 'Kinder', 'eine', 'Mütter', 'Väter', 'Geschwister', 'Keiner', 'wird', 'zwingen', 'Impfen', 'Raus', 'auf', 'Straße', '@Demotermine!']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
129,Demotermine1250288610176652021-09-11 03:48:04,"['💥', 'Wichtige', 'Neuigkeiten‼️', 'Matthias', ',', 'der', 'mutige', 'Papa', 'aus', 'Niedersachsen', 'hat', 'interessante', 'Informationen', 'einem', 'Schulamt', '!', 'Wie', 'ich', 'bereits', 'angekündigt', 'habe', 'ist', 'es', 'tatsächlich', 'wichtig', 'jetzt', 'aufzubegehren', 'Aber', 'hört', 'selbst', 'was', 'zu', 'berichten', 'Es', 'wirklich', 'sehr', 'interessant', '📌', 'Ihr', 'habt', 'auch', 'etwas', 'erlebt', 'und', 'möchtet', 'davon', '?', 'Schreibt', 'uns', 'im', 'Chat', 'an', '„', 'Gemeinsam', 'stark', 'für', 'unsere', 'Kinder', '“', 'Der', 'Kanal', 'mit', 'Tipps', 'Hilfe', 'zur', 'Selbsthilfe', 'von', 'Eltern', 'Du', 'möchtest', 'dabei', 'sein', 'Dann', 'abonniere', 'unseren', ':', 'https://t.me/gemeinsamstarkfuerunserekinder', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
130,Demotermine1250288610247952021-11-03 07:39:53,"['frei', 'und', 'gesund', 'CLIP', 'zum', 'TEILEN', '#CH', '#So2811', '#schweizweit', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
131,Demotermine1250288610263,"['Aufruf', 'zum', 'Gedenken', '_', 'Dresden', '2019', 'Aktionswoche', 'in', 'Bautzen', '@hermannsland', '@unzensiert']","['O', 'O', 'B-ACTION', 'O', 'B-LOC', 'B-DATE', 'B-ACTION', 'O', 'B-LOC', 'O', 'O']"
132,Demotermine1250288610117252021-06-17 23:45:09,"['#BOAufzug0307', 'Spaziergang', 'Trailer', '1', '—', 'Querdenken234', '-', 'Bochum', 'https://youtu.be/7LzY-FWWsw0', '1:18', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'B-ACTION', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O']"
133,Demotermine125028861034,"['Die', 'Demos', 'der', 'Partei', 'AfD', 'findet', 'ihr', 'gesondert', 'in', 'AfD-Gruppe.']","['O', 'B-ACTION', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']"
134,Demotermine1250288610126302021-07-19 13:48:13,"['17.07.2021', 'Kiel-Wik', '-', 'Plakate', 'am', 'Straßenrand', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-DATE', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
135,Demotermine1250288610116942021-06-17 13:10:20,"['🚙', 'AUTOKORSO', 'BERLIN', 'NORD', '🚘', '⚠', '️', 'Große', 'Berliner-Parks-Tour', 'Freitag', '18.', 'Juni', '2021', 'AUTOKORSO-START:', '🅿', 'P+R', 'PARKPLATZ', 'in', 'PANKOW', 'S-BAHNHOF', 'PANKOW-HEINERSDORF', '📌', 'Am', 'Feuchten', 'Winkel', ',', '13189', 'Berlin', '️TREFFEN', ':', '17:30', 'UHR', '(', 'Abfahrt', '18:30', 'Uhr', ')', 'GOOGLE', 'MAPS', 'https://goo.gl/maps/WS6eLEAZA4phbdmv9', 'S-Bahnhof', 'Pankow-Heinersdorf', '⬇', 'FOLGEN', '&', 'TEILEN', '✅', 'https://t.me/AutokorsoBerlinInfo', 'https://t.me/silberjungeoffiziell', 'https://t.me/etvideocontent', 'https://t.me/horizont_telegram', '🐻', 'Autokorso', 'rollt', 'solange', 'durch', 'die', 'Hauptstadt', 'bis', 'diese', 'Corona-Diktatur', 'beendet', 'ist', '!', 'Raus', 'auf', 'Straße', '@Demotermine!']","['O', 'B-ACTION', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
136,Demotermine1250288610215192021-10-15 02:45:59,"['Der', 'wurde', 'nie', 'gewählt', ',', 'vergesst', 'das', 'nicht', '!', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
137,Demotermine125028861040792020-11-22 00:11:19,"['eine', 'Stimme', 'aus', 'der', 'Vielfalt', 'Neubrandenburger', 'Spaziergang', 'jeden', 'Montag', '19', 'Uhr', 'Marktplatz', ',', 'ab', '18.30', 'offenes', 'Mikrofon', '!', '@MecklenburgVorpommernInfoChat', '23112020', 'Bilder', 'und', 'Videos', 'hochladen', '@WiderstandAktiv', '-', 'Termine', 'in', 'Textform', '@Termine_Veranstaltungen', 'Fahren', 'oder', 'Mitfahren', '@Fahrgemeinschaft', 'Übernachten', '?', '@Unterkuenfte', '@Demotermine', '@DemotermineChat', '@Demoliebe']","['O', 'O', 'O', 'O', 'O', 'B-ACTION', 'I-ACTION', 'O', 'O', 'B-TIME', 'I-TIME', 'B-LOC', 'O', 'O', 'B-TIME', 'B-ACTION', 'I-ACTION', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
138,Demotermine1250288610319642021-12-16 13:30:10,"['🚙', '🐻', 'AUTOKORSO', 'BERLIN', 'rollt', 'am', 'Samstag', '18.12.2021', 'ACHTUNG', '⚠', '️ACHTUNG', 'Treffpunkt', 'ab', '13:00', 'Uhr', '🅿', '️', 'PARKPLATZ', 'ALT-FRIEDRICHSFELDE', 'an', 'der', 'B1', '📌', 'Alt-Friedrichsfelde', '78', ',', '10315', 'Berlin', 'GOOGLE', 'MAPS', ':', 'https://goo.gl/maps/FeeiPAFCuci9d72v7', '️Abfahrt', '14:00', '👩', '\u200d🦽', '🚶', '\u200d', '♀', '️🧍\u200d', '♂', 'Für', 'alle', 'Demonstranten', 'die', 'ohne', 'Auto', 'unterwegs', 'sind', 'bitte', 'unterstützt', 'uns', 'lautstark', 'Live', 'vor', 'Ort', '⬇', '️HIER', 'Achtung', 'Änderung', '1.', 'Zwischenkundgebung', '👇', 'Jetzt', 'hier', 'ZK', '/', 'I.', 'circa', '14:45', 'Checkpoint', 'Charlie', 'https://goo.gl/maps/3z4qFTK67LD1W3QH7', '2.', 'II.', '15:45', 'Kurfürstendamm', 'Cafe', 'Kranzler', 'https://goo.gl/maps/nucNrYCfhBq4ED5u9', '️3.', 'Endkundgebung', 'EK', '16:45', 'Wittenbergplatz', 'https://goo.gl/maps/DP2K4T9q4yo7is5AA', 'FOLGEN', '✅', 'https://t.me/AutokorsoBerlinInfo', '#BLN', '#Sa1812', '#Berlin', 'Raus', 'auf', 'Straßen', '@Demotermine!']","['O', 'O', 'B-ACTION', 'B-LOC', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'B-TIME', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-TIME', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'B-ACTION', 'B-ACTION', 'B-TIME', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'B-DATE', 'B-LOC', 'O', 'O', 'O', 'O']"
139,Demotermine1250288610177262021-09-11 14:23:46,"['Wien', ',', '11.09.2021', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
140,Demotermine1250288610152042021-08-28 11:39:37,"['Berlin', '#b2808', 'Richtung', 'Google', 'center', '@AktivistMann', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
141,Demotermine125028861066122021-02-21 23:29:21,"['""', 'Russland', 'und', 'China', 'sind', 'keine', 'Feindbilder', '-', 'Anti-Kriegsdemo', 'gegen', 'Münchner', 'Sicherheitskonferenz', '—', 'RT', 'DE', 'https://youtu.be/fZFEi07kZAY', '1:07', '@RT_Deutsch', 'Gegen', 'den', 'Corona-Krieg', 'hier', 'bei', 'uns', 'geht', 'man', '@Demotermine', 'auf', 'die', 'Straße', '!']","['O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
142,Demotermine1250288610148002021-08-25 03:01:37,"['Die', 'Trommeln', 'rufen', 'nach', 'Straßburg', 'RufderTrommeln', 'Samstag', ',', '28.8.2021', '13:00', 'Uhr', 'Thema', ':', 'Freiheit', 'für', 'Alle', '-', 'Liberté', '!', '⚠', '️Aufzug', 'durch', 'mit', 'Ziel', 'Europäischer', 'Gerichtshof', 'Menschenrechte', '.', 'Gemeinsamer', 'Aufruf', 'des', 'französischen', 'und', 'deutschen', 'Widerstands.', '✊', '🇩', '🇪', '🇫', '🇷', '️', 'Kontakt', '/', 'Telegram', '@Freiheit111', 'Info-Kanal', '@rufdertrommeln', 'Pressekontakt', 'rufdertrommeln@gmail.com', 'Bringt', 'eure', 'Und', 'die', 'Flagge', 'Landes', 'aus', 'dem', 'ihr', 'kommt', 'Aktualisierter', 'Zeitplan', 'Beginn', 'Auftaktkundgebung', 'Place', 'de', 'la', 'Republique', 'Aufzug', '14:00', 'Geeignet', 'denen', 'es', 'Berlin', 'zu', 'weit', 'ist', 'Oder', 'diejenigen', 'Kraft', 'Elan', 'unser', 'Brüder', 'Schwestern', 'spüren', 'wollen', 'einfach', 'ihren', 'Protest', 'in', 'einem', 'gewaltigen', 'zum', 'Ausdruck', 'bringen', 'ohne', 'von', 'der', 'Polizei', 'drangsaliert', 'werden', '@ElsassInfoChat', '28082021', 'Raus', 'auf', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'O', 'B-LOC', 'B-ACTION', 'B-DATE', 'I-DATE', 'I-DATE', 'B-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'B-LOC', 'O', 'O', 'I-LOC', 'B-ACTION', 'B-TIME', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O']"
143,Demotermine1250288610215592021-10-15 08:42:32,"['💙', '⚪', '️', '☀', 'Guten', 'Morgen', ',', 'Bayern', '!', 'BÜNDNIS', 'LANDTAG', 'ABBERUFEN', '👁', 'Mehr', 'Information', ':', 'https://buendnis-landtag-abberufen.de', '/', '#södermussweg', 'Ein', 'bayrischer', 'Grundrechtsaktivist', 'via', '@alexander_ehrlich', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
144,Demotermine125028861040852020-11-22 09:54:32,"['https://demo.terminkalender.top', '/', 'Aktualisierte', 'Terminliste', 'https://t.me/DemotermineChat/44157', 'Aufruf', 'zum', 'Fortbetrieb', 'dieses', 'Kalenders', 'https://t.me/Demotermine/4064']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
145,Demotermine1250288610135312021-08-01 16:56:21,"['🇩', '🇪', 'Demo', 'Berlin', ':', 'Tausende', 'auf', 'dem', 'Alexanderplatz', '!', '#b0108', 'Raus', 'die', 'Straße', '@Demotermine!']","['O', 'O', 'B-ACTION', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
146,Demotermine1250288610158572021-08-29 09:48:16,"['🇩', '🇪', 'Demo-Berlin:', 'Die', 'Polizei', 'begleitet', 'noch', 'friedlich', '.', '#b2908', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
